Filer_ID,Filer_NamL,Report_Num,Committee_Type,Rpt_Date,From_Date,Thru_Date,Elect_Date,tblCover_Office_Cd,tblCover_Offic_Dscr,Rec_Type,Form_Type,Line_Item,Amount_A,Amount_B,Amount_C
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,C,1,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,C,2,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,C,3,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,D,1,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,D,2,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,D,3,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,E,1,80.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,E,2,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,E,3,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,E,4,80.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,F,1,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,F,2,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,F,3,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,H,1,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,H,2,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,H,3,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,I,1,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,I,2,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,I,3,0.00,,
1365447,Protect Our Children - No on San Jose Measure B,000,BMC,41779,41640,41776,41793,,,SMRY,I,4,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,1,1055.00,1155.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,2,2200.00,2200.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,3,3255.00,3355.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,4,0.00,0.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,5,3255.00,3355.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,6,1717.06,1767.06,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,7,0.00,0.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,8,1717.06,1767.06,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,9,0.00,0.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,10,0.00,0.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,11,1717.06,1767.06,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,12,50.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,13,3255.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,14,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,15,1717.06,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,16,1587.94,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,17,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,18,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F460,19,2200.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,A,1,1055.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,A,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,A,3,1055.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,B1,1,2200.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,B1,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,B1,3,2200.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,C,1,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,C,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,C,3,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,D,1,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,D,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,D,3,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,E,1,1717.06,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,E,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,E,3,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,E,4,1717.06,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F,1,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,F,3,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,H,1,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,H,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,H,3,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,I,1,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,I,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,I,3,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41778,41716,41776,41793,,,SMRY,I,4,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,1,5340.00,26156.00,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,2,0.00,16800.00,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,3,5340.00,42956.00,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,4,0.00,0.00,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,5,5340.00,42956.00,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,6,23591.01,31135.63,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,7,0.00,0.00,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,8,23591.01,31135.63,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,9,0.00,0.00,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,10,0.00,0.00,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,11,23591.01,31135.63,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,12,31228.38,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,13,5340.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,14,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,15,23591.01,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,16,12977.37,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,17,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,18,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F460,19,16800.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,A,1,5340.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,A,2,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,A,3,5340.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,B1,1,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,B1,2,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,B1,3,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,C,1,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,C,2,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,C,3,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,D,1,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,D,2,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,D,3,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,E,1,23591.01,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,E,2,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,E,3,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,E,4,23591.01,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F,1,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F,2,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,F,3,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,H,1,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,H,2,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,H,3,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,I,1,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,I,2,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,I,3,0.00,,
1362276,Tam Nguyen for City Council District 7 2014(Amended),000,CTL,41777,41716,41776,41793,,,SMRY,I,4,0.00,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,1,0.00,0.00,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,2,0.00,0.00,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,3,0.00,0.00,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,4,0.00,0.00,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,5,0.00,0.00,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,6,0.00,0.00,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,7,0.00,0.00,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,8,0.00,0.00,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,9,683.38,108125.22,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,10,0.00,0.00,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,11,683.38,108125.22,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,12,0.00,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,13,0.00,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,14,0.00,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,15,0.00,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,16,0.00,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,17,0.00,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,18,0.00,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,19,108125.22,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,20,0.00,0.00,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F460,21,108125.22,0.00,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F,1,683.38,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F,2,0.00,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,F,3,683.38,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,B1,1,0.00,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,B1,2,0.00,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,B1,3,0.00,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,H,1,0.00,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,H,2,0.00,,
1296165,Paul Fong for Assembly 2008,000,CTL,41781,41716,41776,39756,,,SMRY,H,3,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,1,100.00,100.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,2,0.00,0.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,3,100.00,100.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,4,0.00,0.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,5,100.00,100.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,6,50.00,50.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,7,0.00,0.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,8,50.00,50.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,9,0.00,0.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,10,0.00,0.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,11,50.00,50.00,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,12,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,13,100.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,14,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,15,50.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,16,50.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,17,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,18,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F460,19,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,A,1,100.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,A,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,A,3,100.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,B1,1,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,B1,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,B1,3,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,C,1,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,C,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,C,3,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,D,1,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,D,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,D,3,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,E,1,50.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,E,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,E,3,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,E,4,50.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F,1,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,F,3,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,H,1,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,H,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,H,3,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,I,1,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,I,2,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,I,3,0.00,,
1364850,Lois Wilco-Owens for D9 Council 2014,000,CTL,41772,41640,41715,41792,,,SMRY,I,4,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,1,192987.28,192987.28,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,2,0.00,0.00,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,3,192987.28,192987.28,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,4,860.00,860.00,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,5,193847.28,193847.28,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,6,137835.13,137835.13,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,7,0.00,0.00,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,8,137835.13,137835.13,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,9,-1781.56,6932.06,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,10,860.00,860.00,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,11,136913.57,145627.19,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,12,485093.49,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,13,192987.28,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,14,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,15,137835.13,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,16,540245.64,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,17,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,18,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F460,19,6932.06,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,A,1,192987.28,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,A,2,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,A,3,192987.28,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,B1,1,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,B1,2,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,B1,3,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,C,1,860.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,C,2,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,C,3,860.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,D,1,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,D,2,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,D,3,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,E,1,137835.13,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,E,2,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,E,3,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,E,4,137835.13,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F,1,3396.72,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F,2,5178.28,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,F,3,-1781.56,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,H,1,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,H,2,0.00,,
1361139,Neighbors for Sam Liccardo for Mayor 2014,2,CAO,41765,41640,41715,41793,,,SMRY,H,3,0.00,,
